,sBondCount,dBondCount,tBondCount,Energy
4593,17,1,0,-85.00085999999897
4594,15,1,0,-77.50365999999872
4595,12,2,0,-74.58884999999941
4596,18,1,0,-88.01647999999884
4597,5,0,0,-57.43512999999997
4598,12,2,0,-72.82906999999976
4599,17,2,0,-96.56475999999908
4600,23,2,0,-117.66937999999844
4601,18,0,0,-71.95250999999917
4602,28,2,0,-138.21500999999807
4603,6,1,0,-60.388549999999675
4604,23,2,0,-124.6637299999984
4605,17,2,0,-92.336499999999
4606,23,2,0,-116.82896999999956
4607,10,0,0,-78.38177999999925
4608,10,0,0,-78.48975999999925
4609,16,3,0,-99.84134999999878
4610,10,0,0,-82.14424999999916
4611,10,0,0,-82.33278999999902
4612,10,0,0,-81.91634999999907
4613,13,0,0,-91.0982799999988
4614,31,2,0,-185.73837999999802
4615,20,2,0,-108.31402999999865
4616,15,3,0,-93.81489999999941
4617,8,0,0,-70.96077999999943
4618,53,1,0,-237.4199799999969
4619,8,0,0,-71.18283999999949
4620,8,0,0,-71.01768999999946
4621,13,0,0,-91.15376999999876
4622,33,2,0,-155.4370599999979
4623,19,3,0,-112.43502999999872
4624,6,1,0,-73.4586899999997
4625,13,0,0,-91.32339999999886
4626,13,0,0,-91.34766999999874
4627,11,0,0,-83.70243999999889
4628,13,0,0,-91.30319999999891
4629,13,0,0,-91.28745999999887
4630,4,2,0,-66.80028999999945
4631,4,2,0,-68.49761999999942
4632,18,3,0,-106.83551999999918
4633,18,0,0,-111.49936999999865
4634,9,1,0,-84.48562999999899
4635,6,0,0,-58.94293999999967
4636,8,1,0,-79.03093999999919
4637,22,3,0,-125.02544999999873
4638,8,1,0,-78.26114999999912
4639,19,4,0,-119.3546299999989
4640,8,1,0,-78.34897999999906
4641,8,1,0,-82.58698999999933
4642,7,1,0,-77.13738999999964
4643,7,1,0,-80.55351999999948
4644,16,0,0,-104.17847999999869
4645,16,0,0,-104.13215999999876
4646,10,0,0,-77.95330999999919
4647,4,2,0,-65.85436999999934
4648,9,0,0,-76.35647999999902
4649,19,0,0,-116.40416999999843
4650,25,3,0,-137.59518999999864
4651,22,4,0,-132.0072299999988
4652,21,0,0,-124.2102799999982
4653,12,1,0,-97.225909999999
4654,4,2,0,-68.74707999999964
4655,25,3,0,-137.45228999999836
4656,24,3,0,-132.7896799999985
4657,21,0,0,-126.83760999999843
4658,11,1,0,-91.79625999999894
4659,19,0,0,-116.4475399999983
4660,11,1,0,-91.920519999999
4661,11,1,0,-91.8886499999992
4662,22,3,0,-122.40594999999894
4663,6,1,0,-61.939649999999574
4664,11,1,0,-91.89100999999891
4665,19,0,0,-116.65148999999838
4666,25,4,0,-145.0223299999984
4667,7,0,0,-64.27946999999949
4668,8,1,0,-79.64071999999919
4669,7,0,0,-64.13450999999964
4670,10,1,0,-92.51520999999956
4671,28,3,0,-150.31109999999853
4672,8,1,0,-79.5606499999992
4673,10,1,0,-90.17955999999892
4674,28,3,0,-150.25984999999858
4675,25,4,0,-144.69231999999874
4676,22,5,0,-138.97442999999885
4677,9,1,0,-84.56259999999952
4678,10,1,0,-90.1585499999992
4679,10,1,0,-89.97923999999901
4680,9,1,0,-84.46019999999953
4681,7,0,0,-64.30069999999954
4682,31,3,0,-162.89865999999847
4683,6,0,0,-58.17218999999933
4684,9,1,0,-84.9239199999995
4685,7,0,0,-64.24771999999939
4686,9,1,0,-84.58364999999934
4687,31,3,0,-163.0967199999982
4688,19,3,1,-115.93310999999905
4689,9,1,0,-85.07757999999967
4690,11,2,0,-98.82697999999891
4691,24,0,0,-136.87893999999824
4692,15,1,0,-110.06454999999869
4693,8,1,0,-79.17598999999926
4694,15,1,0,-110.10165999999892
4695,8,1,0,-79.46116999999936
4696,24,3,0,-129.94907999999805
4697,15,1,0,-109.65922999999884
4698,50,2,0,-225.94129999999768
4699,6,0,0,-58.23667999999975
4700,8,1,0,-78.39298999999914
4701,6,0,0,-58.13209999999981
4702,12,1,0,-97.79956999999922
4703,28,4,0,-157.38901999999868
4704,8,1,0,-78.35966999999937
4705,7,0,0,-86.159789999999
4706,12,1,0,-96.4832699999988
4707,13,1,0,-102.37134999999898
4708,8,1,0,-78.31971999999928
4709,53,1,0,-230.95722999999768
4710,13,1,0,-102.6433299999992
4711,12,1,0,-96.76178999999864
4712,12,1,0,-96.79370999999945
4713,23,3,0,-128.5618799999993
4714,13,1,0,-102.75698999999918
4715,37,3,0,-188.1939199999979
4716,7,1,0,-73.11109999999985
4717,12,1,0,-96.67057999999928
4718,8,1,1,-92.02150999999935
4719,14,2,0,-111.00668999999904
4720,13,1,0,-102.63831999999887
4721,10,0,0,-76.48744999999941
4722,17,1,0,-120.35945999999832
4723,12,1,0,-96.98246999999878
4724,12,1,0,-95.95186999999872
4725,12,1,0,-96.6372899999992
4726,31,4,0,-170.334809999998
4727,5,0,0,-81.59175999999934
4728,12,1,0,-97.55797999999935
4729,31,4,0,-169.7881799999982
4730,12,1,0,-97.21219999999926
4731,6,2,0,-75.84359999999971
4732,6,0,1,-71.89283999999951
4733,17,2,0,-90.58743999999932
4734,34,0,0,-179.75297999999702
4735,23,4,0,-128.10838999999896
4736,8,2,0,-86.52691999999956
4737,16,1,0,-115.14550999999891
4738,31,3,0,-160.30553999999847
4739,50,2,0,-225.8892799999976
4740,30,4,0,-165.22181999999884
4741,8,2,0,-86.4582799999996
4742,16,3,0,-99.78792999999905
4743,12,1,0,-96.59470999999917
4744,11,1,0,-95.88047999999935
4745,11,1,0,-95.2779799999994
4746,30,4,0,-164.95306999999866
4747,6,0,0,-57.399429999999505
4748,6,2,1,-89.48022999999945
4749,16,1,0,-114.85064999999872
4750,15,1,0,-108.99249999999849
4751,16,1,0,-115.0581799999984
4752,43,3,0,-213.64430999999783
4753,47,2,0,-220.7688399999984
4754,19,1,0,-127.91526999999859
4755,10,0,0,-98.97728999999913
4756,20,0,0,-124.77172999999857
4757,10,1,0,-89.72160999999916
4758,15,1,0,-108.59873999999901
4759,15,1,0,-105.70093999999924
4760,8,0,0,-95.68926999999915
4761,13,2,0,-109.97809999999869
4762,15,1,0,-108.08942999999864
4763,15,1,0,-108.06443999999874
4764,17,0,0,-120.02216999999905
4765,19,1,0,-127.81116999999857
4766,33,4,0,-177.70209999999904
4767,7,0,0,-63.5310499999996
4768,53,2,0,-238.31080999999767
4769,14,2,0,-112.35174999999936
4770,31,4,0,-167.1415099999981
4771,22,0,0,-131.3234799999982
4772,9,0,0,-97.16408999999908
4773,8,1,0,-77.61243999999942
4774,6,3,0,-87.02502999999979
4775,48,2,1,-226.88991999999826
4776,8,1,0,-77.59859999999958
4777,19,1,0,-127.61527999999862
4778,6,0,0,-91.44863999999916
4779,10,1,2,-114.16653999999926
4780,6,0,0,-91.72281999999927
4781,6,0,0,-57.4049299999997
4782,19,3,0,-112.43948999999884
4783,6,0,0,-57.40708999999993
4784,7,0,0,-67.70387999999957
4785,22,2,0,-99.72861999999941
4786,6,0,0,-57.360979999999714
4787,8,1,0,-77.46845999999937
4788,19,1,0,-126.33155999999849
4789,22,1,0,-140.46362999999792
4790,10,2,0,-97.80321999999931
4791,12,1,0,-95.89985999999908
4792,12,2,0,-108.79696999999895
4793,53,4,0,-259.3009999999995
4794,8,1,0,-77.61929999999937
4795,21,1,0,-134.87449999999808
4796,10,2,0,-97.82974999999895
4797,8,1,0,-77.63524999999936
4798,12,1,0,-95.93213999999901
4799,9,2,0,-92.63501999999971
4800,27,2,0,-119.26585999999908
4801,12,1,0,-95.741489999999
4802,47,3,0,-220.54749999999783
4803,36,4,0,-190.49466999999768
4804,51,2,1,-239.1978599999975
4805,10,2,0,-97.61356999999909
4806,9,2,0,-92.65635999999996
4807,4,0,0,-87.61181999999962
4808,46,5,0,-236.39605999999912
4809,11,0,0,-108.54706999999891
4810,14,2,0,-115.70274999999901
4811,7,1,0,-72.37410999999975
4812,8,2,0,-87.43101999999952
4813,6,0,0,-91.72305999999935
4814,35,4,0,-185.36351999999897
4815,7,1,0,-75.40665999999966
4816,12,1,0,-95.83603999999924
4817,9,2,0,-92.44118999999957
4818,4,1,0,-86.00378999999953
4819,8,2,0,-87.4311399999997
4820,8,3,0,-95.33040999999979
4821,4,1,0,-86.28242999999975
4822,9,2,0,-95.6677499999996
4823,8,0,0,-67.90223999999921
4824,17,1,0,-120.5069099999987
4825,19,1,0,-127.09614999999849
4826,8,3,0,-95.26687999999969
4827,19,0,0,-126.58389999999828
4828,8,2,0,-87.10063999999966
4829,28,4,0,-155.97364999999854
4830,7,0,0,-62.760129999999656
4831,59,2,0,-271.493039999998
4832,18,1,0,-83.18393999999944
4833,14,0,0,-94.01983999999901
4834,25,1,0,-104.21977999999945
4835,10,0,0,-106.6586199999988
4836,25,1,0,-104.67666999999938
4837,26,1,0,-158.50456999999778
4838,18,2,0,-96.55292999999935
4839,13,2,0,-110.99267999999935
4840,9,0,0,-101.11432999999896
4841,30,1,0,-123.99401999999918
4842,15,1,0,-108.68474999999901
4843,26,1,0,-152.68242999999848
4844,19,1,0,-127.30543999999873
4845,34,1,0,-189.5433699999976
4846,12,2,0,-105.09064999999964
4847,21,1,0,-133.95147999999836
4848,8,1,0,-77.05528999999956
4849,8,0,0,-99.31834999999887
4850,15,1,0,-108.69606999999904
4851,13,2,0,-110.97534999999971
4852,14,0,0,-121.40394999999876
4853,9,1,0,-83.20954999999958
4854,14,0,0,-121.35599999999864
4855,22,0,0,-139.36124999999856
4856,25,1,0,-153.20032999999833
4857,8,1,0,-77.03308999999946
4858,9,2,0,-92.42262999999978
4859,6,1,0,-93.626839999999
4860,21,1,0,-134.30958999999848
4861,11,2,0,-96.31952999999952
4862,7,0,0,-62.713839999999436
4863,15,1,0,-108.51283999999895
4864,12,0,0,-113.67764999999872
4865,8,0,0,-95.0696599999992
4866,11,2,0,-100.30481999999985
4867,14,0,0,-121.3185099999987
4868,16,2,0,-122.23538999999892
4869,27,1,0,-161.81612999999788
4870,11,0,0,-115.79556999999886
4871,31,1,0,-179.0184999999983
4872,30,1,0,-175.98847999999768
4873,8,2,0,-86.33270999999922
4874,17,2,0,-128.3799799999997
4875,70,1,0,-305.00831000000926
4876,6,0,0,-56.56494999999995
4877,33,1,0,-185.15718999999808
4878,18,1,1,-137.35971999999902
4879,53,3,0,-245.80664999999863
4880,25,2,0,-112.2162100000005
4881,6,0,0,-56.29093999999941
4882,13,0,0,-116.09667999999895
4883,12,3,0,-110.7540699999995
4884,12,1,0,-95.27743999999892
4885,9,0,0,-112.0455999999988
4886,9,2,0,-92.69831999999953
4887,12,1,0,-95.11442999999872
4888,54,3,0,-251.23172999999852
4889,17,0,0,-141.1312199999984
4890,9,2,0,-92.6586199999997
4891,25,0,0,-152.03947999999858
4892,9,0,0,-111.94365999999901
4893,12,1,0,-95.14768999999932
4894,18,1,0,-125.8794399999988
4895,27,0,0,-162.34107999999787
4896,34,2,0,-164.98377000000346
4897,25,0,0,-151.68960999999854
4898,10,0,0,-74.97668999999951
4899,10,0,0,-74.93466999999919
4900,6,0,0,-55.93124999999986
4901,5,1,0,-83.79442999999947
4902,18,1,0,-123.75627999999917
4903,17,1,0,-119.03437999999868
4904,6,0,0,-55.91582999999969
4905,9,2,0,-91.84686999999941
4906,18,1,0,-120.76324999999859
4907,9,2,0,-91.72252999999957
4908,13,0,0,-126.54599999999868
4909,25,1,0,-155.51898999999818
4910,18,2,0,-128.48885999999857
4911,17,0,0,-133.91725999999835
4912,19,2,0,-131.04891999999882
4913,20,1,0,-135.3811499999988
4914,24,2,0,-156.20110999999815
4915,9,2,0,-91.60943999999971
4916,23,2,0,-153.79587999999922
4917,10,0,0,-106.55489999999895
4918,10,0,0,-112.11562999999909
4919,12,1,0,-95.17717999999876
4920,12,0,0,-120.70401999999876
4921,17,1,1,-127.50836999999909
4922,14,0,0,-93.20324999999912
4923,57,3,0,-264.11011999999846
4924,23,4,0,-119.22310999999901
4925,26,0,0,-156.30343999999832
4926,14,1,0,-135.56793999999854
4927,12,0,0,-121.27068999999872
4928,11,1,0,-89.79853999999929
4929,54,3,0,-250.91651999999803
4930,46,0,0,-230.67472999999745
4931,22,0,1,-152.08033999999859
4932,12,2,0,-105.62212999999971
4933,34,1,0,-194.24221999999736
4934,26,1,1,-168.49620999999843
4935,12,0,0,-121.28834999999891
4936,52,3,1,-252.6019099999989
4937,25,1,0,-153.12502999999924
4938,21,1,0,-131.51586999999878
4939,15,1,0,-107.99389999999904
4940,7,0,1,-75.67873999999959
4941,12,1,0,-131.25058999999848
4942,15,0,0,-136.56747999999857
4943,13,0,0,-123.57305999999856
4944,7,0,0,-61.88310999999976
4945,19,1,1,-134.66040999999905
4946,8,0,0,-94.43379999999935
4947,11,0,0,-115.188429999999
4948,6,0,0,-55.71063000000004
4949,10,1,0,-114.40938999999891
4950,4,3,0,-98.31529
4951,8,0,0,-94.33568999999966
4952,29,0,0,-168.9794799999977
4953,29,0,0,-168.982869999998
4954,8,0,0,-94.42419999999923
4955,33,0,0,-180.90356999999847
4956,8,0,0,-94.34302999999932
4957,9,1,0,-110.24201999999924
4958,9,1,0,-109.27237999999944
4959,9,1,0,-85.7847899999997
4960,8,0,0,-94.42910999999958
4961,8,0,0,-94.4156899999996
4962,9,1,0,-110.43364999999905
4963,11,0,0,-115.22187999999892
4964,8,0,0,-94.28469999999923
4965,8,2,0,-111.99037999999928
4966,11,0,0,-80.20420999999942
4967,18,3,0,-142.40905999999995
4968,29,2,0,-172.35225999999875
4969,26,1,0,-157.0564599999984
4970,25,1,0,-150.067759999999
4971,23,1,0,-145.43648999999908
4972,7,0,0,-61.24225000000001
4973,12,1,0,-94.2904099999996
4974,12,1,0,-128.54610999999863
4975,41,0,0,-208.01944999999748
4976,19,2,0,-130.27981999999884
4977,18,0,0,-150.4771799999985
4978,15,0,0,-137.85319999999842
4979,63,4,0,-299.75078000001486
4980,8,2,0,-111.94982999999935
4981,56,3,0,-261.849680000003
4982,10,2,0,-117.47742999999944
4983,11,1,0,-92.50492999999916
4984,10,2,0,-117.1293299999993
4985,16,0,0,-136.40979999999877
4986,22,2,0,-146.1306899999986
4987,44,0,0,-226.5362299999984
4988,10,3,0,-106.11275999999998
4989,15,3,0,-117.60850999999913
4990,11,3,0,-111.05436999999985
4991,53,4,0,-255.90098000000216
4992,21,3,0,-155.01622999999927
4993,16,1,0,-113.98778999999969
4994,9,3,0,-100.81926000000021
4995,42,0,0,-213.36910999999782
4996,39,1,0,-211.05487999999832
4997,38,1,0,-203.31392999999755
4998,20,3,0,-137.01019999999968
4999,15,3,0,-122.25627999999917
5000,15,3,0,-125.40304999999898
5001,33,1,0,-188.60238999999862
5002,6,0,2,-83.14789000000019
5003,29,0,0,-183.0417899999975
5004,15,1,0,-107.24039999999924
5005,13,2,0,-129.91154999999935
5006,35,1,0,-197.2397999999976
5007,10,1,0,-83.13926000000038
5008,9,0,0,-121.78786999999876
5009,56,4,0,-268.8392900000081
5010,21,2,0,-143.83530999999903
5011,11,0,0,-114.57222999999931
5012,15,1,0,-137.62450999999874
5013,42,0,1,-221.85679999999766
5014,21,4,0,-161.91197000000008
5015,13,1,0,-135.910879999999
5016,24,3,0,-167.45923999999968
5017,8,0,0,-115.79256999999916
5018,8,0,0,-93.74368999999932
5019,11,0,0,-114.56188999999905
5020,23,3,0,-149.95028999999974
5021,43,1,0,-229.28336999999783
5022,39,1,0,-209.58754999999928
5023,11,0,0,-114.50150999999914
5024,16,3,0,-127.61469999999964
5025,11,0,0,-114.65793999999914
5026,21,0,0,-163.4164499999979
5027,17,1,0,-145.36959999999954
5028,7,1,0,-69.88290999999981
5029,53,4,0,-256.894040000002
5030,15,1,0,-151.5503599999984
5031,7,0,1,-74.36907999999949
5032,22,3,0,-116.1253099999999
5033,16,1,0,-146.49287999999888
5034,26,3,0,-162.75829000000022
5035,15,3,0,-117.08960999999954
5036,15,1,0,-145.41423999999915
5037,10,2,0,-116.39439999999922
5038,10,0,0,-131.02444999999898
5039,30,0,0,-192.64062999999803
5040,10,3,0,-106.31456000000028
5041,17,1,0,-145.1367899999982
5042,56,4,0,-269.0361400000111
5043,24,1,0,-96.79833000000052
5044,9,3,0,-93.392679999999
5045,22,0,0,-164.60276999999815
5046,26,3,0,-163.19627999999966
5047,15,1,0,-145.41095999999925
5048,10,0,0,-131.24101999999905
5049,11,3,0,-100.49202999999945
5050,12,0,0,-119.46849999999904
5051,20,3,0,-136.40562
5052,20,1,0,-155.0320199999992
5053,16,1,0,-147.12003999999843
5054,19,1,0,-156.88967999999932
5055,19,3,0,-148.663129999999
5056,23,2,0,-148.57248999999862
5057,24,2,0,-157.5333000000005
5058,37,2,0,-211.24343999999888
5059,8,0,0,-126.93242999999916
5060,29,3,0,-175.56443999999962
5061,26,2,0,-164.07693999999947
5062,12,0,0,-119.34823999999844
5063,12,1,0,-129.5096399999993
5064,17,1,0,-152.30134999999927
5065,8,0,0,-127.17289999999934
5066,27,3,0,-173.0253799999996
5067,22,0,0,-167.913619999998
5068,29,3,0,-175.8523299999989
5069,21,2,0,-140.32891999999993
5070,10,0,1,-118.03857999999944
5071,23,1,0,-173.27674999999908
5072,20,1,0,-157.64887999999837
5073,23,3,0,-149.40014999999946
5074,11,0,0,-113.83927999999923
5075,12,0,0,-120.89884999999913
5076,58,5,0,-284.5589300000065
5077,21,1,0,-163.37802999999985
5078,19,1,0,-154.02454999999873
5079,11,0,0,-113.94379999999909
5080,13,0,0,-143.75946999999837
5081,21,3,0,-142.75170999999955
5082,31,2,0,-187.18385999999828
5083,23,4,0,-170.45204999999987
5084,32,3,0,-188.50564999999958
5085,11,0,0,-113.87156999999935
5086,8,0,0,-93.02981999999977
5087,11,0,0,-113.93477999999914
5088,57,5,0,-281.9861800000126
5089,8,0,0,-114.63792999999872
5090,18,3,0,-141.27725999999984
5091,11,0,0,-113.80803999999898
5092,8,0,0,-92.90502999999944
5093,17,5,0,-98.1338699999992
5094,15,3,0,-116.2083399999997
5095,11,0,0,-113.75542999999924
5096,8,0,0,-92.8101899999997
5097,11,0,0,-113.90793999999914
5098,11,0,0,-540.1507499999993
5099,17,2,0,-110.24899999999936
5100,13,4,0,-113.18445999999994
5101,40,1,0,-211.3843799999986
5102,20,3,0,-135.6627599999997
5103,11,0,0,-113.85545999999931
5104,33,3,0,-204.5334199999989
5105,33,3,0,-204.4032199999988
5106,37,2,0,-212.77703999999846
5107,11,0,0,-114.04124999999931
5108,15,0,0,-136.61931999999888
5109,18,2,0,-128.47972999999908
5110,30,2,0,-173.56894999999938
5111,12,0,0,-118.66501999999944
5112,29,3,0,-174.81030999999894
5113,24,0,0,-170.96772999999894
5114,19,1,0,-160.60569999999962
5115,21,2,0,-165.66194999999882
5116,16,0,0,-138.0618699999991
5117,8,0,0,-120.83213999999909
5118,62,4,0,-294.91224000001233
5119,25,1,0,-179.30397999999832
5120,61,4,0,-288.12336000001324
5121,37,1,0,-200.22272999999905
5122,14,3,0,-105.15954000000008
5123,17,2,0,-110.14359999999986
5124,20,2,0,-172.9180299999994
5125,38,3,0,-214.2136899999992
5126,57,5,0,-282.75287000001214
5127,10,0,0,-118.59133999999905
5128,12,2,0,-126.45541999999931
5129,22,2,0,-175.99767999999858
5130,13,0,0,-125.48708999999872
5131,35,1,0,-220.3942299999985
5132,11,0,0,-113.10130999999909
5133,24,3,0,-166.1798999999996
5134,32,3,0,-188.0559099999987
5135,11,0,0,-113.08172999999942
5136,11,0,0,-113.20530999999936
5137,11,0,0,-113.18236999999908
5138,20,1,0,-126.1528099999996
5139,60,5,0,-295.1817800000108
5140,12,0,0,-120.24178999999958
5141,20,2,0,-172.77412999999981
5142,11,0,0,-113.20268999999962
5143,26,3,0,-161.82078
5144,11,0,0,-113.282999999999
5145,11,0,0,-113.22256999999901
5146,11,0,0,-112.98170999999957
5147,11,0,0,-113.18195999999945
5148,11,0,0,-113.26107999999931
5149,27,4,0,-176.25266000000008
5150,12,2,0,-136.71548999999914
5151,11,0,0,-113.19820999999912
5152,17,0,0,-138.34391999999934
5153,15,2,0,-153.24606999999926
5154,26,3,0,-173.11522000000008
5155,13,3,0,-110.80642999999964
5156,11,0,0,-113.07686999999895
5157,19,2,0,-171.51240999999982
5158,15,0,0,-159.08417999999847
5159,11,0,0,-113.43314999999944
5160,17,1,0,3100.557070000001
5161,23,1,0,-180.1619699999992
5162,27,1,0,-189.83829999999853
5163,34,3,0,-204.33450000000173
5164,27,3,0,-170.5777899999989
5165,18,2,0,-155.76785999999947
5166,15,0,0,-159.0123399999984
5167,13,2,0,-105.55286000000021
5168,18,2,0,-165.73888999999872
5169,16,1,0,-110.78858999999966
5170,34,1,0,-189.15439999999901
5171,18,1,0,-160.50855
5172,31,2,0,-188.60271000000648
5173,25,1,0,-182.1608599999995
5174,30,4,0,-189.07245999999984
5175,15,2,0,-149.9740499999998
5176,38,3,0,-213.16385999999875
5177,17,3,0,-114.85955999999986
5178,28,3,0,-183.01052000000615
5179,31,3,0,-191.68539999999985
5180,17,1,0,-158.68025000000034
5181,16,2,0,-146.2760999999996
5182,14,2,0,-148.20261999999957
5183,31,3,0,-191.47693999999998
5184,56,3,0,-294.02258000000353
5185,23,3,0,-156.67100000000028
5186,16,2,0,-151.80372999999963
5187,14,2,0,-139.88880999999992
5188,26,0,0,-188.18930000000455
5189,12,0,0,-146.02625999999918
5190,10,0,0,-146.73086999999896
5191,40,2,0,-246.82684999999947
5192,28,2,0,-200.75881999999908
5193,45,2,0,-240.8752299999996
5194,14,1,0,-132.87418999999954
5195,65,3,0,-332.45703000001595
5196,11,0,0,-112.33980999999949
5197,37,2,0,-211.6101999999987
5198,14,2,0,-139.9326299999998
5199,11,0,0,-112.4367199999997
5200,19,2,0,-160.88242999999966
5201,11,0,0,-112.4408399999993
5202,11,0,0,-112.38672999999972
5203,59,3,0,-306.78846000000976
5204,33,2,0,-195.30893000000648
5205,17,1,0,-151.07512999999926
5206,11,0,0,-112.3528199999996
5207,18,1,0,-156.83911999999918
5208,11,0,0,-112.56227999999963
5209,14,1,0,-132.96142999999984
5210,12,0,0,-119.5746999999997
5211,12,0,0,-119.57296000000042
5212,13,2,0,-137.92786000000024
5213,6,0,0,-51.27731000000017
5214,39,1,0,-237.98737999999912
5215,13,2,0,-138.13893000000007
5216,28,0,0,-199.6409099999987
5217,40,5,0,-217.03852000000046
5218,11,0,0,-112.51189999999953
5219,69,5,0,-333.1439500000143
5220,11,0,0,-112.54477999999972
5221,12,0,0,-119.48308999999928
5222,11,0,0,-112.48456999999962
5223,13,2,0,-132.96429999999964
5224,39,1,0,-238.01611999999926
5225,11,0,0,-112.50687999999992
5226,16,4,0,-115.24791000000003
5227,15,2,0,-132.17478999999912
5228,11,0,0,-112.55318999999918
5229,31,2,0,-188.08413999999948
5230,11,0,0,-112.392229999999
5231,43,3,0,-240.53269999999839
5232,17,0,0,-137.57023999999907
5233,38,1,0,-240.77358000000183
5234,25,2,0,-200.02515
5235,19,2,0,-159.0187900000001
5236,11,0,0,-112.50503999999957
5237,22,2,0,-177.18228999999928
5238,11,0,0,-112.54662999999935
5239,11,0,0,-112.23764999999912
5240,11,0,0,-112.72606999999924
5241,17,2,0,-161.11028999999962
5242,17,1,0,-154.64933000000062
5243,16,2,0,-151.14440999999988
5244,33,2,0,-199.97050000000672
5245,43,1,0,-259.8961299999978
5246,24,1,0,-181.6674999999996
5247,20,2,0,-169.34078999999974
5248,16,2,1,-164.88369999999986
5249,22,1,0,-136.3583699999995
5250,25,0,0,-174.22720999999908
5251,42,1,0,-261.91070999999783
5252,20,0,0,-189.03922999999853
5253,20,3,0,-184.98558000000003
5254,40,0,0,-241.54740000000942
5255,17,4,0,-120.44324000000006
5256,39,4,0,-227.4029200000077
5257,28,1,0,-194.21905999999905
5258,18,2,0,-165.17970999999991
5259,25,2,0,-173.83413999999993
5260,28,2,0,-206.5363399999992
5261,12,0,0,-166.4244499999986
5262,11,0,0,-111.57395999999926
5263,22,4,0,-156.72678999999926
5264,19,2,0,-164.0296199999998
5265,19,2,0,-163.92880999999946
5266,14,2,0,-139.24802000000045
5267,19,2,0,-163.97427999999945
5268,20,2,0,-174.0300500000003
5269,19,2,0,-163.94657999999936
5270,11,0,0,-111.60482999999931
5271,19,2,0,-163.91951999999947
5272,12,0,0,-166.63188999999875
5273,19,2,0,-170.25242999999955
5274,11,0,0,-111.79018999999926
5275,11,0,0,-111.73023999999987
5276,12,0,0,-166.7251099999985
5277,19,2,0,-163.98927999999933
5278,11,0,0,-111.71128999999928
5279,11,0,0,-111.65344999999935
5280,11,0,0,-111.74432999999908
5281,11,0,0,-111.82375999999977
5282,11,0,0,-111.79165000000013
5283,11,0,0,-112.01697999999986
5284,15,0,0,-176.79555999999866
5285,11,0,0,-111.76499999999987
5286,11,0,0,-111.76817999999956
5287,11,0,0,-111.83375999999909
5288,11,0,0,-111.81847999999901
5289,17,3,0,-165.20968999999926
5290,12,0,0,-118.6309600000004
5291,21,4,0,-162.7854899999993
5292,23,2,0,-186.2900899999995
5293,16,2,0,-150.36484000000064
5294,16,2,0,-150.51735999999985
5295,33,5,0,-219.9238100000066
5296,20,3,0,-174.34725999999958
5297,17,3,0,-114.74296999999979
5298,31,4,0,-198.60322000000264
5299,17,3,0,-165.52477000000044
5300,20,2,0,-168.68154999999982
5301,12,1,0,-153.8134799999998
5302,23,3,0,-186.98287999999908
5303,11,0,0,-111.05410999999958
5304,22,3,0,-184.5463400000004
5305,12,0,0,-118.03782000000048
5306,30,3,0,-227.81435000000096
5307,8,0,0,-89.3209999999999
5308,11,0,0,-110.97474000000014
5309,12,0,0,-117.96705000000021
5310,12,0,0,-162.57217000000082
5311,19,3,0,-178.77523000000062
5312,33,3,0,-240.51079000000027
5313,16,2,0,-149.76800999999978
5314,12,0,0,-117.7922900000003
5315,14,2,0,-137.73581999999988
5316,13,5,0,-122.80396999999994
5317,14,5,0,-115.42737000000034
5318,17,4,0,-120.57958000000008
5319,14,5,0,-115.41743000000042
5320,34,5,0,-216.5824200000079
5321,18,0,0,-184.20231000000013
5322,11,0,0,-110.11594999999987
5323,32,3,0,-224.9499199999996
5324,36,2,0,-235.4763400000084
5325,44,1,0,-269.0318400000096
5326,22,3,1,-204.57281000000333
5327,11,0,0,-110.31757999999992
5328,20,4,0,-189.15393000000043
5329,14,0,0,-181.56291999999888
5330,36,4,0,-225.8822499999997
5331,12,0,0,-117.10794000000031
5332,12,0,0,-182.1758499999987
5333,20,1,0,-195.2264799999989
5334,12,0,0,-182.1033399999992
5335,12,0,0,-182.27399999999898
5336,50,1,0,-297.1447700000099
5337,22,1,0,-207.93536
5338,11,0,0,-109.3648199999998
5339,11,0,0,-109.48097000000007
5340,14,0,0,-202.22591999999938
5341,28,4,0,-216.1877299999996
5342,8,0,0,-110.53591999999979
5343,45,4,0,-301.29920000000675
5344,22,4,0,-152.26153999999906
5345,33,1,0,-251.1570500000089
5346,48,5,0,-287.5530200000094
5347,11,0,0,-108.6254899999999
5348,19,4,0,-138.93553000000065
5349,34,1,1,-270.12165000001005
5350,12,0,0,-197.85724999999957
5351,12,0,0,-114.60451000000013
5352,23,4,0,-191.6121500000004
5353,12,0,0,-213.52814999999958
5354,12,0,0,-105.64454000000114
5355,4,0,2,-43.27895000000001
5356,21,1,0,-101.1245199999985
5357,7,1,0,-40.99925999999982
5358,15,1,0,-74.4278899999988
5359,7,0,2,-56.095279999999896
5360,11,1,0,-59.334749999999296
5361,14,0,0,-58.831939999999115
5362,20,1,0,-94.65992999999868
5363,9,2,0,-62.10749999999939
5364,8,2,0,-44.06179999999996
5365,33,1,0,-150.34287999999788
5366,20,2,0,-105.88884999999846
5367,21,1,0,-136.51963999999816
5368,13,2,0,-78.34855999999922
5369,7,0,0,-69.45201999999983
5370,6,0,0,-63.58058999999936
